country,pred,cogn_label_fac,isced,cogn_num,cogn_label
Denmark,89.46,topcogn_bottncogn_high,High ISCED,1,90
Denmark,89.16,topcogn_bottncogn_high,High ISCED,1,90
Denmark,88.83,topcogn_bottncogn_high,High ISCED,1,90
Denmark,89.01,topcogn_bottncogn_high,High ISCED,1,90
Denmark,89.3,topcogn_bottncogn_high,High ISCED,1,90
Denmark,89.55,topcogn_bottncogn_high,High ISCED,1,90
Denmark,89.86,topcogn_bottncogn_high,High ISCED,1,90
Denmark,90.11,topcogn_bottncogn_high,High ISCED,1,90
Denmark,89.71,topcogn_bottncogn_high,High ISCED,1,90
Denmark,89.8,topcogn_bottncogn_high,High ISCED,1,90
Denmark,90.28,topcogn_bottncogn_high,High ISCED,1,90
Denmark,90.6,topcogn_bottncogn_high,High ISCED,1,90
Denmark,90.76,topcogn_bottncogn_high,High ISCED,1,90
Denmark,90.99,topcogn_bottncogn_high,High ISCED,1,90
Denmark,90.87,topcogn_bottncogn_high,High ISCED,1,90
Denmark,90.72,topcogn_bottncogn_high,High ISCED,1,90
Denmark,91.27,topcogn_bottncogn_high,High ISCED,1,90
Denmark,91.49,topcogn_bottncogn_high,High ISCED,1,90
Denmark,91.74,topcogn_bottncogn_high,High ISCED,1,90
Denmark,92.34,topcogn_bottncogn_high,High ISCED,1,90
Denmark,92.14,topcogn_bottncogn_high,High ISCED,1,90
Denmark,92.72,topcogn_bottncogn_high,High ISCED,1,90
Denmark,93.11,topcogn_bottncogn_high,High ISCED,1,90
Denmark,96.82,topcogn_bottncogn_high,High ISCED,1,90
Estonia,31.33,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,44.41,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,54.22,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,56.86,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,59.45,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,61.59,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,64.62,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,64.18,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,65.96,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,67.55,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,66.39,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,68.67,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,67.09,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,68.53,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,69.62,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,70.78,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,71.33,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,69.23,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,70.17,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,71.14,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,72.08,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,70.29,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,70.76,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,71.28,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,71.72,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,72.43,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,73.1,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,70.82,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,71.47,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,72,bottcogn_topnoncogn_high,High ISCED,2,70
Estonia,72.69,NA,High ISCED,NA,NA
Estonia,73.3,NA,High ISCED,NA,NA
Estonia,73.99,NA,High ISCED,NA,NA
Estonia,74.54,NA,High ISCED,NA,NA
Estonia,75.12,NA,High ISCED,NA,NA
Estonia,75.57,NA,High ISCED,NA,NA
Estonia,76.08,NA,High ISCED,NA,NA
Estonia,76.41,NA,High ISCED,NA,NA
Estonia,77.05,NA,High ISCED,NA,NA
Estonia,77.45,NA,High ISCED,NA,NA
Estonia,77.96,NA,High ISCED,NA,NA
Estonia,78.5,NA,High ISCED,NA,NA
Estonia,79.05,NA,High ISCED,NA,NA
Estonia,79.42,NA,High ISCED,NA,NA
Estonia,80.01,NA,High ISCED,NA,NA
Estonia,78.54,NA,High ISCED,NA,NA
Estonia,78.98,NA,High ISCED,NA,NA
Estonia,78.84,NA,High ISCED,NA,NA
Estonia,79.42,NA,High ISCED,NA,NA
Estonia,79.81,NA,High ISCED,NA,NA
Estonia,78.21,NA,High ISCED,NA,NA
Estonia,78.76,NA,High ISCED,NA,NA
Estonia,79.19,NA,High ISCED,NA,NA
Estonia,79.62,NA,High ISCED,NA,NA
Estonia,79.94,NA,High ISCED,NA,NA
Estonia,80.4,NA,High ISCED,NA,NA
Estonia,80.67,NA,High ISCED,NA,NA
Estonia,81.17,NA,High ISCED,NA,NA
Estonia,79.51,NA,High ISCED,NA,NA
Estonia,79.7,NA,High ISCED,NA,NA
Estonia,79.99,NA,High ISCED,NA,NA
Estonia,80.48,NA,High ISCED,NA,NA
Estonia,80.94,NA,High ISCED,NA,NA
Estonia,81.32,NA,High ISCED,NA,NA
Estonia,81.77,NA,High ISCED,NA,NA
Estonia,82.23,NA,High ISCED,NA,NA
Estonia,80.87,NA,High ISCED,NA,NA
Estonia,81.2,NA,High ISCED,NA,NA
Estonia,81.34,NA,High ISCED,NA,NA
Estonia,81.77,topcogn_bottncogn_high,High ISCED,1,90
Estonia,82.24,topcogn_bottncogn_high,High ISCED,1,90
Estonia,80.93,topcogn_bottncogn_high,High ISCED,1,90
Estonia,81.54,topcogn_bottncogn_high,High ISCED,1,90
Estonia,81.96,topcogn_bottncogn_high,High ISCED,1,90
Estonia,82.56,topcogn_bottncogn_high,High ISCED,1,90
Estonia,82.97,topcogn_bottncogn_high,High ISCED,1,90
Estonia,83.32,topcogn_bottncogn_high,High ISCED,1,90
Estonia,83.8,topcogn_bottncogn_high,High ISCED,1,90
Estonia,84.36,topcogn_bottncogn_high,High ISCED,1,90
Estonia,84.68,topcogn_bottncogn_high,High ISCED,1,90
Estonia,85.18,topcogn_bottncogn_high,High ISCED,1,90
Estonia,85.38,topcogn_bottncogn_high,High ISCED,1,90
Estonia,84.46,topcogn_bottncogn_high,High ISCED,1,90
Estonia,84.97,topcogn_bottncogn_high,High ISCED,1,90
Estonia,85.7,topcogn_bottncogn_high,High ISCED,1,90
Estonia,86.15,topcogn_bottncogn_high,High ISCED,1,90
Estonia,86.64,topcogn_bottncogn_high,High ISCED,1,90
Estonia,85.88,topcogn_bottncogn_high,High ISCED,1,90
Estonia,86,topcogn_bottncogn_high,High ISCED,1,90
Estonia,86.35,topcogn_bottncogn_high,High ISCED,1,90
Estonia,86.66,topcogn_bottncogn_high,High ISCED,1,90
Estonia,85.91,topcogn_bottncogn_high,High ISCED,1,90
Estonia,86.64,topcogn_bottncogn_high,High ISCED,1,90
Estonia,85.83,topcogn_bottncogn_high,High ISCED,1,90
Estonia,86.84,topcogn_bottncogn_high,High ISCED,1,90
Estonia,87.67,topcogn_bottncogn_high,High ISCED,1,90
Estonia,87.76,topcogn_bottncogn_high,High ISCED,1,90
Estonia,87.63,topcogn_bottncogn_high,High ISCED,1,90
Estonia,88.25,topcogn_bottncogn_high,High ISCED,1,90
Estonia,92.81,topcogn_bottncogn_high,High ISCED,1,90
Finland,9.74,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,13.63,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,15.65,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,17.5,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,19.04,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,22.16,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,27.6,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,29.37,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,31.35,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,32.69,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,34.26,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,35.38,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,36.77,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,37.75,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,39.7,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,41.28,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,42.1,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,44.47,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,45.16,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,45.56,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,46.76,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,47.18,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,49.58,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,49.76,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,50.52,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,51.02,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,51.54,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,52.41,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,53.6,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,53.9,bottcogn_topnoncogn_high,High ISCED,2,70
Finland,54.36,NA,High ISCED,NA,NA
Finland,55.03,NA,High ISCED,NA,NA
Finland,55.3,NA,High ISCED,NA,NA
Finland,55.94,NA,High ISCED,NA,NA
Finland,56.22,NA,High ISCED,NA,NA
Finland,57.17,NA,High ISCED,NA,NA
Finland,58.91,NA,High ISCED,NA,NA
Finland,60.04,NA,High ISCED,NA,NA
Finland,61.06,NA,High ISCED,NA,NA
Finland,62.84,NA,High ISCED,NA,NA
Finland,63.4,NA,High ISCED,NA,NA
Finland,64.06,NA,High ISCED,NA,NA
Finland,64.54,NA,High ISCED,NA,NA
Finland,65.12,NA,High ISCED,NA,NA
Finland,65.59,NA,High ISCED,NA,NA
Finland,66.41,NA,High ISCED,NA,NA
Finland,66.88,NA,High ISCED,NA,NA
Finland,67.46,NA,High ISCED,NA,NA
Finland,68.04,NA,High ISCED,NA,NA
Finland,68.61,NA,High ISCED,NA,NA
Finland,69.06,NA,High ISCED,NA,NA
Finland,69.71,NA,High ISCED,NA,NA
Finland,70.36,NA,High ISCED,NA,NA
Finland,70.87,NA,High ISCED,NA,NA
Finland,71.11,NA,High ISCED,NA,NA
Finland,71.63,NA,High ISCED,NA,NA
Finland,72.16,NA,High ISCED,NA,NA
Finland,72.52,NA,High ISCED,NA,NA
Finland,73.25,NA,High ISCED,NA,NA
Finland,74.1,NA,High ISCED,NA,NA
Finland,74.73,NA,High ISCED,NA,NA
Finland,76.13,NA,High ISCED,NA,NA
Finland,76.7,NA,High ISCED,NA,NA
Finland,77.26,NA,High ISCED,NA,NA
Finland,77.81,NA,High ISCED,NA,NA
Finland,78.01,NA,High ISCED,NA,NA
Finland,78.26,NA,High ISCED,NA,NA
Finland,78.59,NA,High ISCED,NA,NA
Finland,78.87,NA,High ISCED,NA,NA
Finland,79.21,topcogn_bottncogn_high,High ISCED,1,90
Finland,79.87,topcogn_bottncogn_high,High ISCED,1,90
Finland,80.68,topcogn_bottncogn_high,High ISCED,1,90
Finland,81.05,topcogn_bottncogn_high,High ISCED,1,90
Finland,81.36,topcogn_bottncogn_high,High ISCED,1,90
Finland,82.23,topcogn_bottncogn_high,High ISCED,1,90
Finland,82.66,topcogn_bottncogn_high,High ISCED,1,90
Finland,82.99,topcogn_bottncogn_high,High ISCED,1,90
Finland,83.43,topcogn_bottncogn_high,High ISCED,1,90
Finland,84.4,topcogn_bottncogn_high,High ISCED,1,90
Finland,84.74,topcogn_bottncogn_high,High ISCED,1,90
Finland,85,topcogn_bottncogn_high,High ISCED,1,90
Finland,85.9,topcogn_bottncogn_high,High ISCED,1,90
Finland,86.57,topcogn_bottncogn_high,High ISCED,1,90
Finland,87.03,topcogn_bottncogn_high,High ISCED,1,90
Finland,87.6,topcogn_bottncogn_high,High ISCED,1,90
Finland,87.79,topcogn_bottncogn_high,High ISCED,1,90
Finland,88.15,topcogn_bottncogn_high,High ISCED,1,90
Finland,88.67,topcogn_bottncogn_high,High ISCED,1,90
Finland,89.31,topcogn_bottncogn_high,High ISCED,1,90
Finland,89.87,topcogn_bottncogn_high,High ISCED,1,90
Finland,90.43,topcogn_bottncogn_high,High ISCED,1,90
Finland,90.75,topcogn_bottncogn_high,High ISCED,1,90
Finland,91.49,topcogn_bottncogn_high,High ISCED,1,90
Finland,92.25,topcogn_bottncogn_high,High ISCED,1,90
Finland,92.8,topcogn_bottncogn_high,High ISCED,1,90
Finland,93.55,topcogn_bottncogn_high,High ISCED,1,90
Finland,94.57,topcogn_bottncogn_high,High ISCED,1,90
Finland,95.73,topcogn_bottncogn_high,High ISCED,1,90
Finland,96.58,topcogn_bottncogn_high,High ISCED,1,90
Finland,99.03,topcogn_bottncogn_high,High ISCED,1,90
France,37.1,bottcogn_topnoncogn_high,High ISCED,2,70
France,50.62,bottcogn_topnoncogn_high,High ISCED,2,70
France,57.9,bottcogn_topnoncogn_high,High ISCED,2,70
France,64.62,bottcogn_topnoncogn_high,High ISCED,2,70
France,67.56,bottcogn_topnoncogn_high,High ISCED,2,70
France,69.21,bottcogn_topnoncogn_high,High ISCED,2,70
France,71.91,bottcogn_topnoncogn_high,High ISCED,2,70
France,73.42,bottcogn_topnoncogn_high,High ISCED,2,70
France,74.43,bottcogn_topnoncogn_high,High ISCED,2,70
France,76.09,bottcogn_topnoncogn_high,High ISCED,2,70
France,76.49,bottcogn_topnoncogn_high,High ISCED,2,70
France,75.36,bottcogn_topnoncogn_high,High ISCED,2,70
France,76.65,bottcogn_topnoncogn_high,High ISCED,2,70
France,77.4,bottcogn_topnoncogn_high,High ISCED,2,70
France,78.05,bottcogn_topnoncogn_high,High ISCED,2,70
France,79.06,bottcogn_topnoncogn_high,High ISCED,2,70
France,79.53,bottcogn_topnoncogn_high,High ISCED,2,70
France,79.92,bottcogn_topnoncogn_high,High ISCED,2,70
France,79.9,bottcogn_topnoncogn_high,High ISCED,2,70
France,80.71,bottcogn_topnoncogn_high,High ISCED,2,70
France,81.25,bottcogn_topnoncogn_high,High ISCED,2,70
France,81.3,bottcogn_topnoncogn_high,High ISCED,2,70
France,81.89,bottcogn_topnoncogn_high,High ISCED,2,70
France,82.32,bottcogn_topnoncogn_high,High ISCED,2,70
France,82.69,bottcogn_topnoncogn_high,High ISCED,2,70
France,82.55,bottcogn_topnoncogn_high,High ISCED,2,70
France,82.94,bottcogn_topnoncogn_high,High ISCED,2,70
France,82.92,bottcogn_topnoncogn_high,High ISCED,2,70
France,83.38,bottcogn_topnoncogn_high,High ISCED,2,70
France,83.23,bottcogn_topnoncogn_high,High ISCED,2,70
France,83.78,NA,High ISCED,NA,NA
France,84.22,NA,High ISCED,NA,NA
France,84.46,NA,High ISCED,NA,NA
France,84.81,NA,High ISCED,NA,NA
France,84.83,NA,High ISCED,NA,NA
France,84.61,NA,High ISCED,NA,NA
France,84.51,NA,High ISCED,NA,NA
France,84.79,NA,High ISCED,NA,NA
France,84.94,NA,High ISCED,NA,NA
France,85.22,NA,High ISCED,NA,NA
France,85.45,NA,High ISCED,NA,NA
France,85.63,NA,High ISCED,NA,NA
France,85.77,NA,High ISCED,NA,NA
France,86,NA,High ISCED,NA,NA
France,86.11,NA,High ISCED,NA,NA
France,86.25,NA,High ISCED,NA,NA
France,86.56,NA,High ISCED,NA,NA
France,86.84,NA,High ISCED,NA,NA
France,87.14,NA,High ISCED,NA,NA
France,87.3,NA,High ISCED,NA,NA
France,87.52,NA,High ISCED,NA,NA
France,87.88,NA,High ISCED,NA,NA
France,88.08,NA,High ISCED,NA,NA
France,88.18,NA,High ISCED,NA,NA
France,88.29,NA,High ISCED,NA,NA
France,88.44,NA,High ISCED,NA,NA
France,88.4,NA,High ISCED,NA,NA
France,88.52,NA,High ISCED,NA,NA
France,88.11,NA,High ISCED,NA,NA
France,88.18,NA,High ISCED,NA,NA
France,88.17,NA,High ISCED,NA,NA
France,88.34,NA,High ISCED,NA,NA
France,88.41,NA,High ISCED,NA,NA
France,88.32,NA,High ISCED,NA,NA
France,88.48,NA,High ISCED,NA,NA
France,88.57,NA,High ISCED,NA,NA
France,88.8,NA,High ISCED,NA,NA
France,88.98,NA,High ISCED,NA,NA
France,89.1,NA,High ISCED,NA,NA
France,89.23,topcogn_bottncogn_high,High ISCED,1,90
France,89.34,topcogn_bottncogn_high,High ISCED,1,90
France,89.61,topcogn_bottncogn_high,High ISCED,1,90
France,89.45,topcogn_bottncogn_high,High ISCED,1,90
France,89.64,topcogn_bottncogn_high,High ISCED,1,90
France,89.93,topcogn_bottncogn_high,High ISCED,1,90
France,90.05,topcogn_bottncogn_high,High ISCED,1,90
France,90.22,topcogn_bottncogn_high,High ISCED,1,90
France,90.13,topcogn_bottncogn_high,High ISCED,1,90
France,90.29,topcogn_bottncogn_high,High ISCED,1,90
France,90.61,topcogn_bottncogn_high,High ISCED,1,90
France,90.64,topcogn_bottncogn_high,High ISCED,1,90
France,90.68,topcogn_bottncogn_high,High ISCED,1,90
France,90.62,topcogn_bottncogn_high,High ISCED,1,90
France,90.74,topcogn_bottncogn_high,High ISCED,1,90
France,90.57,topcogn_bottncogn_high,High ISCED,1,90
France,90.88,topcogn_bottncogn_high,High ISCED,1,90
France,91.08,topcogn_bottncogn_high,High ISCED,1,90
France,91.16,topcogn_bottncogn_high,High ISCED,1,90
France,91.65,topcogn_bottncogn_high,High ISCED,1,90
France,92,topcogn_bottncogn_high,High ISCED,1,90
France,91.82,topcogn_bottncogn_high,High ISCED,1,90
France,92.11,topcogn_bottncogn_high,High ISCED,1,90
France,92.39,topcogn_bottncogn_high,High ISCED,1,90
France,92.55,topcogn_bottncogn_high,High ISCED,1,90
France,92.96,topcogn_bottncogn_high,High ISCED,1,90
France,93.24,topcogn_bottncogn_high,High ISCED,1,90
France,93.66,topcogn_bottncogn_high,High ISCED,1,90
France,94.26,topcogn_bottncogn_high,High ISCED,1,90
France,95.06,topcogn_bottncogn_high,High ISCED,1,90
France,96.6,topcogn_bottncogn_high,High ISCED,1,90
Germany,18.33,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,32.48,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,39.16,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,45.21,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,51,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,53.23,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,56.4,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,59.88,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,59.59,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,59.98,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,63.44,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,65.4,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,65.49,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,67.25,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,68.81,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,67.61,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,68.89,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,69.47,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,68.97,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,70,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,71.4,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,72.39,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,72.91,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,73.75,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,74.88,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,75.94,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,76.58,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,77.06,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,76.52,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,76.53,bottcogn_topnoncogn_high,High ISCED,2,70
Germany,77.15,NA,High ISCED,NA,NA
Germany,78.09,NA,High ISCED,NA,NA
Germany,78.52,NA,High ISCED,NA,NA
Germany,79.55,NA,High ISCED,NA,NA
Germany,80.38,NA,High ISCED,NA,NA
Germany,80.84,NA,High ISCED,NA,NA
Germany,81.61,NA,High ISCED,NA,NA
Germany,81.98,NA,High ISCED,NA,NA
Germany,82.24,NA,High ISCED,NA,NA
Germany,81.21,NA,High ISCED,NA,NA
Germany,81.41,NA,High ISCED,NA,NA
Germany,81.78,NA,High ISCED,NA,NA
Germany,82.39,NA,High ISCED,NA,NA
Germany,82.69,NA,High ISCED,NA,NA
Germany,82.78,NA,High ISCED,NA,NA
Germany,83.27,NA,High ISCED,NA,NA
Germany,83.68,NA,High ISCED,NA,NA
Germany,84.07,NA,High ISCED,NA,NA
Germany,84.81,NA,High ISCED,NA,NA
Germany,85.33,NA,High ISCED,NA,NA
Germany,84.47,NA,High ISCED,NA,NA
Germany,85.05,NA,High ISCED,NA,NA
Germany,85.8,NA,High ISCED,NA,NA
Germany,86.11,NA,High ISCED,NA,NA
Germany,86.51,NA,High ISCED,NA,NA
Germany,87.22,NA,High ISCED,NA,NA
Germany,87.45,NA,High ISCED,NA,NA
Germany,87.98,NA,High ISCED,NA,NA
Germany,87.78,NA,High ISCED,NA,NA
Germany,88.15,NA,High ISCED,NA,NA
Germany,88.29,NA,High ISCED,NA,NA
Germany,88.5,NA,High ISCED,NA,NA
Germany,88.76,NA,High ISCED,NA,NA
Germany,88.25,NA,High ISCED,NA,NA
Germany,88.52,NA,High ISCED,NA,NA
Germany,88.7,NA,High ISCED,NA,NA
Germany,89.01,NA,High ISCED,NA,NA
Germany,89.3,NA,High ISCED,NA,NA
Germany,89.62,NA,High ISCED,NA,NA
Germany,89.84,topcogn_bottncogn_high,High ISCED,1,90
Germany,89.38,topcogn_bottncogn_high,High ISCED,1,90
Germany,89.48,topcogn_bottncogn_high,High ISCED,1,90
Germany,89.66,topcogn_bottncogn_high,High ISCED,1,90
Germany,90.03,topcogn_bottncogn_high,High ISCED,1,90
Germany,90.33,topcogn_bottncogn_high,High ISCED,1,90
Germany,90.49,topcogn_bottncogn_high,High ISCED,1,90
Germany,90.94,topcogn_bottncogn_high,High ISCED,1,90
Germany,91.18,topcogn_bottncogn_high,High ISCED,1,90
Germany,91.73,topcogn_bottncogn_high,High ISCED,1,90
Germany,91.95,topcogn_bottncogn_high,High ISCED,1,90
Germany,92.27,topcogn_bottncogn_high,High ISCED,1,90
Germany,92.49,topcogn_bottncogn_high,High ISCED,1,90
Germany,92.86,topcogn_bottncogn_high,High ISCED,1,90
Germany,93.29,topcogn_bottncogn_high,High ISCED,1,90
Germany,92.87,topcogn_bottncogn_high,High ISCED,1,90
Germany,92.85,topcogn_bottncogn_high,High ISCED,1,90
Germany,93.28,topcogn_bottncogn_high,High ISCED,1,90
Germany,93.7,topcogn_bottncogn_high,High ISCED,1,90
Germany,93.91,topcogn_bottncogn_high,High ISCED,1,90
Germany,94.21,topcogn_bottncogn_high,High ISCED,1,90
Germany,94.02,topcogn_bottncogn_high,High ISCED,1,90
Germany,94.07,topcogn_bottncogn_high,High ISCED,1,90
Germany,94.47,topcogn_bottncogn_high,High ISCED,1,90
Germany,94.84,topcogn_bottncogn_high,High ISCED,1,90
Germany,95.28,topcogn_bottncogn_high,High ISCED,1,90
Germany,95.34,topcogn_bottncogn_high,High ISCED,1,90
Germany,95.81,topcogn_bottncogn_high,High ISCED,1,90
Germany,96.31,topcogn_bottncogn_high,High ISCED,1,90
Germany,96.74,topcogn_bottncogn_high,High ISCED,1,90
Germany,99.24,topcogn_bottncogn_high,High ISCED,1,90
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,bottcogn_topnoncogn_high,High ISCED,2,70
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,NA,High ISCED,NA,NA
Italy,100,topcogn_bottncogn_high,High ISCED,1,90
Italy,100,topcogn_bottncogn_high,High ISCED,1,90
Italy,100,topcogn_bottncogn_high,High ISCED,1,90
Italy,100,topcogn_bottncogn_high,High ISCED,1,90
Italy,100,topcogn_bottncogn_high,High ISCED,1,90
Italy,100,topcogn_bottncogn_high,High ISCED,1,90
